"id","org_name","event_name","event_description","event_start_date","event_end_date","days_of_week","start_time","end_time","more_info","fee","admission_price","site_location_name","event_photo","category","subcategory","age_group_eligibility_tags","race_ethnicity_eligibility_tags","special_needs_eligibility_tags","sogi_eligibility_tags","language_eligibility_tags","site_address","site_phone","site_email","latitude","longitude","point","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"130600_sfpl","SF Public Library","Taller: Serie de clases básicas de computadoras con Tech Exchange","Aprenda los fundamentos del sistema operativo Windows, incluyendo el uso del ratón y el teclado y la navegación por la interfaz.Taller 1 de 4.…","2025/10/20 12:00:00 AM","2025/10/20 12:00:00 AM",,"10:00:00","12:00:00","https://sfpl.org/events/2025/10/20/taller-serie-de-clases-basicas-de-computadoras-con-tech-exchange","false",,"Excelsior","https://sfpl.org//sites/default/files/topics/Tech%20Time%20Website%20Banner%20951x469.png","Education","Computer Class, Digital Software, Skills & Training","TAY (Ages 18-24)",,,,"Spanish","4400 Mission Street","415-355-2868","excmgr@sfpl.org","37.727028","-122.433246","POINT (-122.433246 37.727028)","Outer Mission","11","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39454_rpd","SF Rec Park","Adult Swim - Learning the Basics","This class is designed to help participants gain basic aquatic skills and swimming strokes, including the front crawl, breaststroke and elementary backstroke. Participants also learn skills and concepts needed to stay safe around water, in addition to those needed to help themselves or others in an aquatic emergency.","2025/09/02 12:00:00 AM","2025/12/21 12:00:00 AM","TBD","00:00:00","00:00:00","sfrecpark.org/register","false",,"SAN FRANCISCO RECREATION & PARKS","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","TAY",,,,,"501 Stanyan St","(415) 831-2700",,"37.772208","-122.454477","POINT (-122.454477 37.772208)","Golden Gate Park","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39428_rpd","SF Rec Park","Drop-in: Classic Movie Night","Come to Glen Park Rec Center Tuesday nights for Classic Movie Night! Free admission, and snacks are sometimes included. Visit the Glen Park Rec Center webpage for the film lineup.","2025/09/02 12:00:00 AM","2025/12/30 12:00:00 AM","T","18:00:00","20:00:00","sfrecpark.org/register","false",,"GLEN CANYON REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Teens; TAY",,,,,"70 Elk St","(415) 337-4705",,"37.736199","-122.4400455","POINT (-122.4400455 37.736199)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40136_rpd","SF Rec Park","Girls Play Sports - Advanced Volleyball Clinic","Designed for experienced players, this advanced clinic focuses on refining skills and elevating overall performance. Participants will receive specialized, individualized instruction, develop advanced techniques, and enjoy a fun, competitive environment. At least two years of playing experience is required to enroll.","2025/09/16 12:00:00 AM","2025/10/21 12:00:00 AM","T","16:30:00","18:00:00","sfrecpark.org/register","true",,"MINNIE & LOVIE WARD REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Teens",,,"Girls",,"650 Capitol St @ Montana St","(415) 337-4710",,"37.71619002441","-122.45903746768","POINT (-122.459037468 37.716190024)","Oceanview/Merced/Ingleside","11","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39665_rpd","SF Rec Park","Level 2","This class builds on the basic aquatic skills and water safety skills and concepts learned in level 1. Participants begin to perform skills at a slightly more advanced level and begin gaining rudimentary propulsive skills on both the front and the back. This level marks the beginning of independent aquatic locomotion skills. Prerequisite- Completion of Level 1. Children must be 48 to participate. Registration is limited to one swim class per participant.","2025/11/01 12:00:00 AM","2025/12/20 12:00:00 AM","Sa","09:00:00","09:30:00","sfrecpark.org/register","true",,"MARTIN LUTHER KING JR. SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Children; Pre-Teens; Teens; TAY",,,,,"5701 3rd St","(415) 822-2807",,"37.725948","-122.3933085","POINT (-122.3933085 37.725948)","Bayview Hunters Point","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"128040_sfpl","SF Public Library","Social: Halloween Family Dance Party","Witches will wiggle and monsters will mash at this special Halloween-themed&nbsp;dance party. Make the most of it by arriving in&nbsp;costume. For…","2025/10/29 12:00:00 AM","2025/10/29 12:00:00 AM",,"13:00:00","14:00:00","https://sfpl.org/events/2025/10/29/social-halloween-family-dance-party-0","false",,"Potrero","https://sfpl.org//sites/default/files/2025-09/24686.png","Arts, Culture & Identity","Dance, Music","Families with children below 18 years old",,,,,"1616 20th Street","415-355-2822","potmgr@sfpl.org","37.760067","-122.397615","POINT (-122.397615 37.760067)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39848_rpd","SF Rec Park","Ceramics: Potter's Wheel","Come    learn the potter's wheel with us! This friendly and supportive studio is the    perfect place to develop your throwing skills. You'll learn to wedge, center    and pull up the clay walls of your wheel-thrown clay pieces. Begin throwing    cups and bowls and progress at your own pace to more advanced forms like    vases and plates. You'll learn glazing techniques, and work will be fired in    the Randall kilns. NOTE: New students must attend the first three class    meetings.","2025/09/05 12:00:00 AM","2025/10/10 12:00:00 AM","F","10:00:00","13:00:00","sfrecpark.org/register","true",,"RANDALL MUSEUM","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity","Crafting","Teens; TAY",,,,,"199 Museum Way","(415) 554-9600",,"37.764432","-122.43816","POINT (-122.43816 37.764432)","Castro/Upper Market","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40530_rpd","SF Rec Park","Flag Football League - Saturday Games","The    SFRPD Youth Flag Football League is a co-ed non-contact 5 x 5 league with an    emphasis finesse and technique, with running plays, passing plays and route    running. Players will have the opportunity to learn different positions and    build the skills needed to be successful at each position. The league will    service two age groups: The Future stars Division (8-10). And the Showcase    division (11-13) both divisions will be a 5 on 5 passing only non-blocking    league, all participants will play in a healthy competitive environment where    they can use the skills they learn and apply them in High school sports and    beyond.","2025/09/06 12:00:00 AM","2025/10/18 12:00:00 AM","Sa","09:00:00","15:00:00","sfrecpark.org/register","false",,"POTRERO HILL REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Children; Pre-Teens; Teens",,,,,"801 Arkansas St","(415) 695-5009",,"37.75617","-122.3974575","POINT (-122.3974575 37.75617)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40491_rpd","SF Rec Park","Drop-in: Senior Swim","Drop-in times can include additional programs and the pool is shared and lanes may vary. For additional questions, please call the pool directly at 415-337-9085","2025/08/19 12:00:00 AM","2025/12/27 12:00:00 AM","Tue-Sat","08:45:00","12:45:00","sfrecpark.org/register","true",,"COFFMAN SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","All Ages",,,,,"1700 Visitacion Ave","(415) 337-9085",,"37.71356460576","-122.41540105152","POINT (-122.415401052 37.713564606)","Visitacion Valley","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39744_rpd","SF Rec Park","Basketball - MRC Rebels 11U","The MRC REBELS Girls AAU basketball program offers both intermediate and high level skill    development. We teach and reinforce proper basketball fundamentals. Those    include; footwork, shooting, passing, rebounding, ball-handling, and defense.    Teams play in weekend tournaments. Contact Chibuzo.emeka@sfgov.org for more information","2025/09/10 12:00:00 AM","2026/02/20 12:00:00 AM","W,F","17:30:00","19:00:00","sfrecpark.org/register","true",,"MISSION REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Pre-Teens",,,"Girls",,"2450 Harrison St","(415) 695-5012",,"37.75815","-122.4126","POINT (-122.4126 37.75815)","Mission","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39418_rpd","SF Rec Park","Drop-in: Pickleball","Pickleball is a fast-paced and challenging sport that can provide hours of fun and excitement for players of all skill levels. Come drop in to play the fastest growing sport in America.","2025/09/06 12:00:00 AM","2026/01/03 12:00:00 AM","Sa","09:30:00","13:30:00","sfrecpark.org/register","false",,"RICHMOND REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"All Ages",,,,,"251 - 18th Ave","(415) 666-7020",,"37.783215","-122.477976","POINT (-122.477976 37.783215)","Outer Richmond","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"130679_sfpl","SF Public Library","Activity: Craft Club","Spend screen-free time creating crafts, with an assortment of art supplies to put your imagination to work. For children ages 5&nbsp;and older.","2025/10/12 12:00:00 AM","2025/10/12 12:00:00 AM",,"14:00:00","15:00:00","https://sfpl.org/events/2025/10/12/activity-craft-club","false",,"Chinatown/Him Mark Lai","https://sfpl.org//sites/default/files/topics/MakeDo.png","Arts, Culture & Identity","Arts and Creative Expression, STEM","Children/Pre-Teens (Ages 5-13)",,,,,"1135 Powell Street","415-355-2888","chimgr@sfpl.org","37.79523","-122.410197","POINT (-122.410197 37.79523)","Chinatown","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39710_rpd","SF Rec Park","Level 3","This class builds on the skills learned in Levels 1 and 2. Participants learn to swim the front crawl and elementary backstroke at rudimentary proficiency levels and are introduced to the scissors and dolphin kicks. Participants learn the survival float and increase the time duration for treading water. Participants also learn the rules for headfirst entries and begin to learn to enter the water headfirst from a seated position at poolside (if the water is 9 feet deep or deeper). On successful completion of Level 3, participants have achieved basic water competency in a pool environment. Prerequisite: Successful completion of Level 2. Children must be 48 to participate.  Registration is limited to one swim class per participant.","2025/09/06 12:00:00 AM","2025/10/25 12:00:00 AM","Sa","09:45:00","10:15:00","sfrecpark.org/register","true",,"MARTIN LUTHER KING JR. SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Children; Pre-Teens; Teens; TAY",,,,,"5701 3rd St","(415) 822-2807",,"37.725948","-122.3933085","POINT (-122.3933085 37.725948)","Bayview Hunters Point","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"116966_sfpl","SF Public Library","Activity: LEGO Free Play","Build your engineering skills with the boundless possibilities of LEGO. For ages 5–12.","2025/11/06 12:00:00 AM","2025/11/06 12:00:00 AM",,"14:30:00","16:00:00","https://sfpl.org/events/2025/11/06/activity-lego-free-play","false",,"Sunset","https://sfpl.org//sites/default/files/topics/Science.jpg","Education","STEM","Children/Pre-Teens (Ages 5-13)",,,,,"1305 18th Avenue","415-355-2808","sunmgr@sfpl.org","37.76337","-122.476257","POINT (-122.476257 37.76337)","Inner Sunset","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"119346_sfpl","SF Public Library","Workshop: Recording Studio Orientation","Learn to use The Mix music recording studio by completing the Recording Studio Orientation. The orientation covers studio safety, behavior…","2025/10/12 12:00:00 AM","2025/10/12 12:00:00 AM",,"14:00:00","15:00:00","https://sfpl.org/events/2025/10/12/workshop-recording-studio-orientation","false",,"Main Library","https://sfpl.org//sites/default/files/topics/AudioVideoProduction_thumb.jpg","Arts, Culture & Identity","Dance, Digital Media Production, Music","Teens (Ages 13-18), Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,"100 Larkin Street","415-557-4400","info@sfpl.org","37.779354","-122.4158715","POINT (-122.4158715 37.779354)","Tenderloin","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"127149_sfpl","SF Public Library","Author: Lisa Brown","Meet Lisa Brown, author of children's books, <a href=""https://sfpl.bibliocommons.com/v2/record/S93C3209830"">The Airport Book</a> and…","2025/10/24 12:00:00 AM","2025/10/24 12:00:00 AM",,"13:30:00","14:30:00","https://sfpl.org/events/2025/10/24/author-lisa-brown","false",,"Visitacion Valley","https://sfpl.org//sites/default/files/2025-07/23432.jpg","Arts, Culture & Identity","Writing","Children/Pre-Teens (Ages 5-13), Families with children below 18 years old",,,,,"201 Leland Avenue","415-355-2848","vvamgr@sfpl.org","37.71252","-122.4077805","POINT (-122.4077805 37.71252)","Visitacion Valley","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10012144_sfdec","Wu Yee","Baby and Me Playgroup Session 1 (Playgroup, Cantonese)","•       Dates/ day(s): Wednesdays, 07/16 &#8211; 10/29/2025 •       Frequency: 16 sessions •       Time: 10:30 am-12:00 pm •       Location: 922 Jackson Street, San Francisco, CA 94133 •       If you have any more information, please contact: Christy Li: 415-516-0564 or Fion Chan: 415-391-4890 •       What language is the activity in? Cantonese •       A brief description of the workshop if you want me to include it in the description. A playgroup for 0-12-month-old babies!  It is a wonderful space for new parents to connect and learn about child development.","2025/10/22 12:00:00 AM","2025/10/22 12:00:00 AM",,"10:30:00","12:00:00","https://sfdec.org/event/baby-and-me-playgroup-session-1-playgroup-cantonese/2025-10-22/",,,"922 Jackson Street",,"Childcare","Playgroups","Infants",,,,"Chinese","922 Jackson Street","415-391-4890","joylokfrc@wuyee.org","37.795653","-122.4103815","POINT (-122.4103815 37.795653)","Chinatown","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"109818_sfpl","SF Public Library","Storytime: For Babies","Space limited. Tickets available on a first come basis at the side gate entrance&nbsp;starting at 10:00am. Playtime to follow storytime.","2025/10/14 12:00:00 AM","2025/10/14 12:00:00 AM",,"10:15:00","10:45:00","https://sfpl.org/events/2025/10/14/storytime-babies-2","false",,"Golden Gate Valley","https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1801 Green Street","415-355-5666","ggvmgr@sfpl.org","37.79685","-122.4290475","POINT (-122.4290475 37.79685)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39647_rpd","SF Rec Park","Level 2","This class builds on the basic aquatic skills and water safety skills and concepts learned in level 1. Participants begin to perform skills at a slightly more advanced level and begin gaining rudimentary propulsive skills on both the front and the back. This level marks the beginning of independent aquatic locomotion skills. Prerequisite- Completion of Level 1. Children must be 48 to participate. Registration is limited to one swim class per participant.","2025/10/08 12:00:00 AM","2025/10/31 12:00:00 AM","W,F","17:00:00","17:30:00","sfrecpark.org/register","true",,"BALBOA SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Children; Pre-Teens; Teens; TAY",,,,,"51 Havelock Ave","(415) 337-4701",,"37.726730859","-122.44262625638","POINT (-122.442626256 37.726730859)","Outer Mission","11","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"109962_sfpl","SF Public Library","Activity: LEGO and Magna-Tiles Free Play","Build and create with our huge collection of LEGO bricks and mini-figurers, in addition to Magna-Tile blocks. For children and their caregivers.&nbsp;","2025/10/15 12:00:00 AM","2025/10/15 12:00:00 AM",,"15:30:00","17:00:00","https://sfpl.org/events/2025/10/15/activity-lego-and-magna-tiles-free-play","false",,"Anza","https://sfpl.org//sites/default/files/topics/Science.jpg","Education","STEM","Toddlers (Ages 1-3), Pre-School (Ages 3-5), Children/Pre-Teens (Ages 5-13)",,,,,"550 37th Avenue","415-355-5717","anzmgr@sfpl.org","37.778535","-122.4972315","POINT (-122.4972315 37.778535)","Outer Richmond","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
